84	476
84	639
84	818
84	908
84	981
85	173
85	249
85	431
85	585
85	653
86	101
86	185
86	414
86	529
86	728
86	735
86	894
87	190
87	353
87	713
87	870
87	977
88	567
88	613
88	783
88	934
89	133
89	164
89	194
89	233
89	254
89	322
89	505
89	666
89	884
89	909
89	911
90	131
90	234
90	328
90	356
90	515
90	548
90	574
90	587
90	732
90	826
90	834
91	111
91	301
91	411
91	783
91	843
91	933
91	953
92	122
92	135
92	161
92	202
92	210
92	247
92	310
92	578
92	652
93	96
93	429
93	453
93	549
93	560
93	690
93	856
93	868
94	113
94	181
94	277
94	356
94	399
94	498
94	697
94	721
94	751
94	790
95	178
95	237
95	351
95	382
95	435
95	579
95	645
95	811
95	877
96	116
96	472
96	630
96	717
96	762
96	947
97	102
97	167
97	346
97	535
97	666
97	922
97	934
98	197
98	233
98	404
98	463
98	503
98	537
98	576
98	590
98	698
98	816
98	866
98	934
98	989
99	117
99	241
99	706
99	745
99	747
99	870
100	102
100	393
100	561
100	573
100	669
100	959
101	158
101	160
101	201
101	359
101	470
101	572
101	637
101	690
101	748
101	832
101	920
102	104
102	159
102	191
102	317
102	420
102	879
102	969
103	393
103	611
103	870
103	932
104	127
104	256
104	544
104	767
104	772
104	855
104	948
105	230
105	372
105	713
105	844
105	871
105	933
106	279
106	314
106	362
106	774
106	843
106	925
107	128
107	177
107	685
107	783
107	785
107	843
107	849
107	933
108	263
108	276
108	292
108	326
108	385
108	479
108	486
108	543
108	631
108	768
108	769
108	897
109	197
109	356
109	961
110	169
110	283
110	507
110	612
110	827
110	868
110	994
111	192
111	233
111	480
111	561
111	652
111	794
111	813
112	127
112	251
112	403
112	548
112	679
112	757
112	768
112	909
112	931
113	209
113	455
113	636
113	797
114	136
114	241
114	282
114	401
114	558
114	979
115	124
115	191
115	445
115	558
115	614
115	665
115	740
115	833
116	433
116	551
116	909
116	963
117	180
117	558
117	649
117	654
117	750
117	972
118	126
118	193
118	248
118	323
118	443
118	570
118	655
118	700
118	864
118	867
118	958
119	124
119	229
119	322
119	479
119	502
119	519
119	608
119	720
119	749
119	781
119	815
119	834
119	840
120	533
120	639
120	743
121	439
121	448
121	488
121	536
121	723
121	771
121	782
121	810
121	821
121	855
122	180
122	274
122	301
122	359
122	387
122	405
122	667
123	194
123	336
123	419
123	445
123	464
123	550
123	706
123	757
123	833
123	890
123	895
123	927
123	956
124	191
124	290
124	300
124	357
124	435
124	641
124	725
124	938
125	240
125	304
125	324
125	343
125	527
125	584
125	716
125	761
125	768
125	821
125	844
125	989
126	143
126	213
126	236
126	448
126	496
126	843
126	964
127	234
127	445
127	521
127	712
127	716
128	371
128	405
128	493
128	619
128	627
128	661
128	837
129	161
129	191
129	283
129	365
129	413
129	417
129	427
129	436
129	555
129	597
129	617
129	731
129	824
129	833
129	851
130	386
130	407
130	437
130	535
130	688
130	746
130	840
130	873
130	912
131	163
131	164
131	520
131	526
131	532
131	620
131	670
131	822
131	852
131	977
132	291
132	314
132	608
132	918
132	976
133	355
133	377
133	397
133	418
133	493
133	573
133	811
133	853
133	868
134	140
134	416
134	428
134	522
134	767
134	911
135	214
135	301
135	491
135	520
136	199
136	358
136	416
136	587
136	621
136	625
136	648
136	830
136	859
136	961
136	984
137	181
137	242
137	615
137	705
137	922
137	939
138	205
138	281
138	392
138	502
138	523
138	541
138	614
138	827
138	904
138	908
139	411
139	490
139	524
139	746
139	854
139	978
140	148
140	288
140	465
140	479
140	611
140	625
140	739
140	785
140	899
140	960
140	964
141	442
141	595
141	850
141	898
142	145
142	209
142	222
142	396
142	422
142	641
142	661
142	691
142	711
142	949
143	206
143	231
143	328
143	377
143	452
143	477
143	598
143	665
144	362
144	619
144	746
144	815
144	872
145	293
145	462
145	885
145	897
145	899
145	989
146	200
146	231
146	575
146	699
146	750
146	891
147	398
147	440
147	446
147	668
147	692
147	733
148	177
148	224
148	593
148	691
148	710
148	712
148	716
148	962
149	402
149	579
149	661
149	770
149	932
150	189
150	199
150	382
150	439
150	717
150	780
150	839
150	912
150	953
150	972
151	236
151	513
151	651
151	849
151	888
152	200
152	224
152	340
152	463
152	584
152	608
152	800
152	835
153	195
153	305
153	664
153	748
153	795
153	972
153	998
154	302
154	315
154	330
154	487
154	663
154	738
155	372
155	441
155	472
155	483
155	488
155	491
155	952
156	312
156	634
156	638
156	865
157	509
157	604
157	637
157	674
157	719
157	783
157	940
158	219
158	337
158	391
158	709
158	730
158	954
159	304
159	446
159	524
159	534
159	614
159	693
159	911
160	587
160	821
160	902
160	920
161	193
161	262
161	434
162	186
162	710
163	262
163	346
163	350
163	358
163	535
163	582
163	593
163	763
163	840
164	199
164	219
164	365
164	410
164	429
164	448
164	741
164	782
164	931
165	277
165	457
165	654
165	796
165	879
165	921
166	272
166	867
166	874
167	173
167	190
167	223
167	503
167	546
167	603
167	804
167	807
167	894
167	939
168	234
168	445
168	447
168	486
168	896
169	336
169	508
169	793
169	816
170	179
170	317
170	402
170	431
170	453
170	454
170	829
171	211
171	462
171	604
171	892
171	939
172	348
172	372
172	500
172	556
172	649
172	839
172	918
173	203
173	403
173	781
173	789
173	928
174	255
174	286
174	466
174	592
174	696
175	285
175	346
175	401
175	445
175	883
175	992
175	996
176	224
176	308
176	409
176	730
176	763
176	849
176	934
176	978
176	997
177	228
177	266
177	272
177	359
177	366
177	454
177	466
177	575
177	667
177	677
177	812
178	447
178	566
178	671
178	783
178	815
178	868
179	275
179	390
179	605
179	694
179	770
179	847
180	271
180	346
180	375
180	380
180	496
180	623
180	780
180	868
180	908
181	286
181	634
181	880
181	889
181	993
182	554
182	560
182	863
182	868
182	917
183	192
183	232
183	352
183	464
183	516
183	763
184	190
184	262
184	279
184	280
184	638
184	670
184	838
184	958
185	213
185	373
185	464
185	555
185	704
185	814
185	859
185	872
185	910
185	931
186	304
186	354
186	398
186	401
186	418
186	639
186	793
186	994
187	291
187	303
187	310
187	356
187	513
187	572
187	591
187	878
187	903
187	962
188	255
188	342
188	433
188	463
188	645
188	657
188	665
188	707
188	764
189	239
189	353
189	395
189	512
189	638
189	647
189	651
189	766
189	901
190	268
190	446
190	688
190	769
190	866
191	286
191	592
191	915
192	317
192	355
192	474
192	489
192	557
192	616
192	678
192	681
192	706
192	763
192	852
192	971
193	215
193	218
193	297
193	370
193	378
193	409
193	434
193	544
193	670
193	730
193	789
193	831
193	841
193	859
193	984
194	362
194	481
194	493
194	564
194	624
194	740
194	880
194	918
194	955
195	229
195	299
195	337
195	371
195	590
195	728
195	750
196	417
196	437
196	488
196	650
196	833
196	854
197	290
197	737
197	754
198	208
198	430
198	439
198	527
198	759
198	790
198	799
199	277
199	831
199	994
200	255
200	513
200	618
200	678
200	729
200	931
200	959
201	339
201	366
201	390
201	428
201	539
201	738
201	884
201	949
201	979
202	272
202	294
202	468
202	624
202	868
203	248
203	358
203	405
203	753
203	990
204	232
204	434
204	516
204	738
204	860
205	367
205	373
205	640
205	846
206	209
206	285
206	495
206	922
206	939
206	961
206	992
207	223
207	292
207	563
207	601
207	655
207	675
207	841
207	944
207	987
208	241
208	243
208	289
208	341
208	535
208	565
208	824
209	372
209	421
209	581
209	596
209	616
209	746
209	795
209	821
210	689
210	867
211	257
211	331
211	452
211	532
211	561
211	622
211	821
211	965
212	435
212	486
212	649
212	906
213	324
213	587
213	724
213	936
214	292
214	337
214	478
214	527
214	611
214	761
214	851
214	897
214	937
214	950
215	485
215	644
215	669
215	701
215	749
215	821
215	840
215	984
216	224
216	257
216	262
216	307
216	642
216	694
216	701
216	714
216	743
216	753
216	810
216	813
216	844
217	326
217	355
217	359
217	500
217	502
217	598
217	599
217	601
217	608
217	610
217	670
217	811
217	873
218	357
218	411
218	452
218	546
218	707
218	975
219	377
219	435
219	460
219	475
219	478
219	899
220	230
220	261
220	290
220	492
220	571
220	742
220	817
220	897
220	923
221	245
221	447
221	523
221	614
221	841
221	907
222	381
222	677
222	936
222	958
223	312
223	497
223	579
223	592
223	690
223	851
223	898
224	328
224	482
224	512
224	538
224	556
224	689
224	740
224	949
225	268
225	281
225	345
225	352
225	448
225	498
225	621
225	664
225	734
225	884
226	599
226	709
226	716
227	341
227	351
227	399
227	591
227	628
227	688
227	696
227	992
228	335
228	368
228	402
228	424
228	505
228	529
228	615
228	695
228	821
228	842
228	871
229	413
229	551
229	767
229	884
229	909
230	275
230	711
230	822
230	994
230	998
231	240
231	392
231	479
231	558
231	661
231	749
231	807
231	838
231	884
231	900
231	994
232	259
232	381
232	517
232	565
232	599
232	845
232	880
233	491
233	515
233	539
233	619
233	786
233	808
233	885
233	950
234	692
234	930
235	402
235	423
235	495
235	839
236	417
236	427
236	565
236	792
237	382
237	549
237	821
238	405
238	575
238	618
238	919
238	964
239	267
239	308
239	321
239	404
239	484
239	583
239	626
239	872
239	967
239	992
240	287
240	419
240	872
240	914
241	251
241	287
241	393
241	438
241	688
241	874
241	908
242	291
242	653
242	847
243	321
243	601
243	604
243	703
243	767
243	807
244	280
244	353
244	412
244	448
244	678
244	875
244	993
245	318
245	372
245	410
245	492
245	611
245	688
245	895
245	939
245	1000
246	367
246	456
246	661
246	814
247	427
247	529
247	858
247	943
247	985
248	298
248	541
248	692
248	871
248	948
249	480
249	544
249	794
249	896
250	327
250	530
250	838
250	885
250	967
251	316
251	352
251	467
251	485
251	622
251	643
251	695
251	714
251	754
252	390
252	392
252	602
252	713
252	846
252	852
252	912
253	365
253	473
253	668
253	730
253	822
254	403
254	426
254	563
254	633
254	660
254	670
254	673
254	866
254	882
254	894
254	904
254	910
254	919
254	931
255	584
255	606
255	750
255	826
256	303
256	848
256	903
256	986
257	261
257	610
257	682
257	706
257	851
257	857
258	347
258	364
258	386
258	442
258	514
258	634
258	816
258	817
259	411
259	565
259	611
259	687
259	795
259	798
259	832
259	924
259	932
260	273
260	586
260	702
260	706
260	746
260	800
261	409
261	446
261	544
261	771
261	892
261	958
261	987
262	267
262	270
262	324
262	554
262	632
262	695
262	713
262	981
263	474
263	540
263	679
263	704
263	798
263	954
264	386
264	588
264	802
264	805
264	936
264	975
264	992
264	996
265	854
266	283
266	399
266	581
266	610
266	710
266	824
266	836
266	860
266	933
267	761
267	774
267	871
267	959
268	286
268	355
268	614
268	870
269	299
269	891
270	302
270	667
271	488
271	509
271	609
271	766
271	812
271	859
271	883
272	366
272	388
272	464
272	504
272	579
272	850
273	321
273	368
273	542
273	589
273	675
273	776
274	279
274	389
274	405
274	497
274	585
274	623
274	708
274	737
274	775
274	923
274	939
275	545
275	690
275	915
276	304
276	312
276	379
276	385
276	504
276	585
276	667
276	678
276	751
276	790
276	941
277	301
277	325
277	330
277	454
277	628
277	861
277	876
277	995
277	1000
278	518
278	605
278	788
278	902
278	968
279	308
279	385
279	429
279	453
279	457
279	509
279	530
279	580
279	971
280	286
280	356
280	546
280	621
280	938
280	982
281	315
281	514
281	530
281	581
281	879
281	929
282	985
283	346
283	351
283	535
283	679
283	801
283	861
284	293
284	311
284	313
284	371
284	422
284	465
284	546
284	737
285	295
285	420
285	455
285	498
285	533
285	615
285	619
285	685
285	719
286	333
286	757
286	811
286	817
286	848
286	878
286	999
287	329
287	367
287	387
287	487
287	573
288	335
288	605
288	642
288	648
288	746
288	866
288	892
288	909
288	964
289	364
289	431
289	469
289	498
289	849
289	968
290	299
290	370
290	493
290	645
290	704
290	816
291	408
291	529
291	645
291	671
291	681
291	793
291	905
291	907
291	919
291	994
292	364
292	466
292	555
292	593
292	768
292	866
292	917
292	972
293	348
293	857
294	306
294	360
294	391
294	565
294	783
294	831
295	307
295	410
295	607
295	957
295	970
296	298
296	739
296	792
296	835
296	854
296	896
297	313
297	522
297	636
297	683
297	745
297	762
297	901
298	330
298	430
298	578
298	693
298	753
298	781
298	827
298	849
299	406
299	513
299	611
299	690
299	694
299	875
299	877
300	505
300	663
300	784
300	989
301	712
301	745
301	908
301	958
301	962
302	335
302	504
302	520
302	578
302	780
302	853
302	912
303	341
303	374
303	620
303	809
303	891
303	981
304	616
304	697
304	782
304	792
304	795
304	922
304	923
304	939
305	347
305	381
305	395
305	465
305	504
305	578
305	581
305	740
305	761
305	811
305	912
306	589
306	667
306	822
307	531
307	652
307	737
307	781
308	481
308	495
308	779
308	858
308	951
309	364
309	379
309	514
309	515
309	664
309	667
309	755
309	760
309	764
309	927
310	442
310	524
310	533
310	686
310	717
310	758
310	803
310	813
311	343
311	519
311	661
311	819
311	945
312	375
312	568
312	689
312	968
313	316
313	775
313	792
313	962
314	372
314	500
314	556
314	791
314	813
314	923
314	931
314	961
315	531
316	470
316	477
316	585
316	820
316	860
316	873
316	959
317	323
317	445
317	468
317	623
317	979
318	331
318	391
318	684
318	737
318	746
318	751
318	851
319	528
319	623
319	654
319	696
319	723
319	745
320	787
320	847
320	926
320	945
321	465
321	476
321	480
321	711
321	766
321	830
321	853
321	890
322	336
322	458
322	483
322	577
323	379
323	422
323	493
323	497
323	652
323	705
323	841
323	991
324	551
324	952
325	465
325	593
325	893
325	961
326	380
326	536
326	667
326	758
326	779
326	811
327	529
327	980
328	428
328	518
328	690
328	943
329	340
329	436
329	515
329	539
329	590
329	771
329	811
330	456
330	476
330	541
330	598
330	637
330	659
330	836
330	970
331	366
331	377
331	487
331	584
331	788
331	796
331	948
332	343
332	362
332	484
332	499
332	523
332	622
332	675
332	765
332	877
332	994
333	392
333	499
333	550
333	815
333	916
333	967
333	977
334	451
334	458
334	560
334	798
334	840
334	918
334	937
334	940
335	506
335	524
335	613
335	714
335	835
335	913
335	937
336	393
336	676
336	735
336	739
336	804
336	978
337	803
337	891
337	952
338	394
338	606
338	759
338	981
338	995
339	374
339	409
339	418
339	726
339	795
340	448
340	593
340	664
340	772
340	854
341	382
341	823
341	885
342	607
342	666
342	692
342	721
342	797
342	801
343	496
343	964
344	601
344	604
344	809
344	839
344	855
344	861
344	904
345	608
345	691
345	797
345	798
345	867
345	909
345	918
346	353
346	486
346	491
346	496
346	569
346	664
346	794
346	993
347	363
347	579
347	580
347	602
347	652
347	939
348	395
348	412
348	459
348	537
348	545
348	869
349	521
349	534
349	540
349	703
349	938
350	360
350	651
350	671
350	864
351	696
352	538
352	600
352	644
352	947
353	517
353	599
353	624
353	753
354	812
354	849
354	960
355	535
355	743
355	778
355	954
356	443
356	481
356	514
356	558
356	885
356	978
357	401
357	609
357	681
357	703
357	785
357	806
357	952
357	971
358	449
358	653
358	693
358	710
358	747
358	773
358	838
358	905
359	413
359	547
359	560
359	599
359	796
359	800
360	398
360	549
360	652
360	761
360	773
361	414
361	475
361	555
361	919
361	940
362	370
362	466
362	505
362	622
362	704
362	777
362	785
362	835
363	380
363	550
363	775
363	820
363	839
363	863
363	871
363	889
364	561
364	811
364	889
364	931
365	670
365	789
365	862
365	961
366	681
366	711
366	756
366	920
367	423
367	529
367	618
367	745
367	833
367	845
368	383
368	433
368	766
368	966
369	463
369	667
369	852
369	884
370	412
370	490
370	658
370	740
370	805
370	886
370	976
371	775
372	702
372	991
373	614
373	909
373	994
374	387
374	607
374	645
374	713
374	748
374	842
374	983
375	430
375	517
375	554
375	732
375	874
375	986
376	518
376	643
376	777
376	845
376	951
377	410
377	588
377	950
378	426
378	512
378	525
378	883
378	996
379	439
379	608
379	883
380	728
380	875
380	880
380	890
380	891
380	931
380	984
380	994
381	515
381	703
381	867
381	872
381	912
382	670
382	922
382	931
382	977
383	433
383	510
383	851
383	896
384	386
384	486
384	636
384	654
384	674
384	866
385	673
385	805
385	973
385	996
386	393
386	493
386	510
386	583
386	651
386	670
386	722
386	921
387	455
387	474
387	665
387	755
387	893
387	994
388	528
388	632
388	652
389	416
389	474
389	712
389	769
389	809
389	836
389	859
390	770
390	857
391	399
391	427
391	472
391	484
391	578
391	592
391	636
391	685
391	902
391	912
391	957
392	420
392	480
392	629
392	633
392	788
392	790
392	822
393	501
393	696
393	699
393	804
393	968
394	538
394	559
394	587
394	697
394	720
394	731
395	470
395	581
395	604
395	640
395	685
395	858
396	635
396	685
396	797
396	798
396	970
397	543
397	733
397	860
397	910
397	925
397	948
398	478
398	614
398	674
398	830
398	888
399	501
399	549
399	790
400	453
400	502
400	713
400	716
401	650
401	662
401	904
401	950
401	989
402	461
402	493
402	570
402	655
402	792
402	824
402	957
402	989
403	436
403	594
403	775
403	800
403	812
403	952
403	979
403	982
404	588
404	632
404	766
404	830
404	946
405	558
405	573
405	582
405	695
405	934
406	447
406	560
406	596
406	900
407	463
407	641
407	675
407	917
408	409
408	469
408	594
408	829
408	885
408	964
408	973
409	413
409	605
409	608
409	686
409	826
409	867
410	508
410	518
410	587
410	705
410	835
410	954
410	957
410	965
411	468
411	489
411	492
411	647
411	727
411	859
412	769
412	990
413	588
413	626
413	651
413	742
413	770
413	921
414	437
414	468
414	820
414	837
414	943
414	994
415	501
415	541
415	576
415	830
416	683
417	608
417	923
418	510
418	601
418	690
418	903
418	996
419	439
419	485
419	507
419	613
419	652
420	740
420	772
421	426
421	619
421	734
421	761
421	858
421	875
421	934
422	439
422	447
422	474
422	521
422	573
422	840
423	527
423	567
423	669
423	724
423	726
423	879
423	898
424	530
424	684
424	838
424	971
425	487
425	570
425	635
425	680
425	702
425	732
425	877
425	928
426	445
426	450
426	624
426	875
426	920
427	434
427	954
428	435
428	485
428	542
428	746
428	819
428	828
428	909
429	476
429	484
429	516
429	517
429	620
429	676
430	572
430	596
430	854
430	921
430	932
430	944
431	797
431	859
432	576
432	578
432	639
432	754
432	767
433	475
433	554
433	662
433	670
433	690
433	699
433	793
433	856
434	669
434	734
434	787
434	966
435	697
435	699
436	578
436	648
436	742
436	800
436	948
436	985
437	616
437	684
437	746
437	895
437	938
438	688
438	712
438	725
438	786
438	826
438	890
439	491
439	531
439	824
440	573
440	628
440	644
440	689
440	876
440	892
440	982
441	450
441	498
441	649
441	671
441	699
441	716
441	771
441	919
441	968
441	999
442	626
442	722
442	809
442	881
442	922
443	528
443	554
443	563
443	580
443	591
443	621
443	650
443	670
443	676
443	738
443	776
443	934
444	479
444	692
444	855
445	600
445	692
445	732
446	637
446	769
446	792
446	820
447	455
447	514
447	655
448	465
448	540
448	556
448	603
448	882
448	904
448	944
448	981
449	543
449	613
449	910
450	675
450	955
450	956
451	806
452	469
452	537
452	620
452	681
452	739
452	754
452	777
452	860
453	551
453	859
454	530
454	566
454	595
454	610
454	615
455	669
456	474
456	538
456	605
456	626
456	675
456	700
456	907
457	939
457	996
458	521
458	998
459	499
459	692
459	872
459	934
460	589
460	691
460	713
460	757
460	823
460	899
460	920
461	556
461	651
461	722
461	997
462	475
462	491
462	752
463	534
463	542
463	940
463	988
464	594
464	597
464	716
464	834
464	850
464	968
465	566
465	627
465	656
465	701
465	766
465	841
465	942
465	959
466	494
466	680
466	792
466	806
467	557
467	691
467	889
467	898
467	990
468	549
468	679
468	684
468	722
468	734
468	736
468	782
468	973
468	979
469	509
469	534
469	556
469	718
469	786
469	896
469	926
470	666
470	690
471	653
471	693
471	696
471	831
471	896
472	913
472	932
472	975
473	522
473	780
473	989
474	543
474	602
474	748
474	935
474	983
475	503
475	682
475	695
475	766
475	895
476	567
476	660
476	669
476	680
476	738
476	823
476	863
476	940
476	942
476	999
477	507
477	818
477	857
477	987
478	541
478	569
478	649
478	719
478	722
478	766
479	486
479	513
479	518
479	658
480	495
480	585
480	649
480	695
480	713
480	811
480	818
480	852
481	590
481	860
481	861
481	934
482	495
482	571
482	577
483	506
483	583
483	611
483	644
483	657
484	556
484	557
484	599
484	793
484	799
484	927
485	489
485	510
485	519
485	541
485	686
485	1000
486	532
486	616
486	640
486	679
486	834
486	961
487	806
487	947
488	583
488	773
488	826
488	929
489	533
489	690
489	943
489	967
490	695
490	735
490	769
490	854
490	870
490	884
491	632
491	786
491	831
492	590
492	668
492	741
492	766
492	888
493	531
493	609
494	602
494	610
494	647
494	658
494	960
495	523
495	686
495	697
495	976
496	517
496	824
496	856
496	872
496	904
497	540
497	557
497	683
497	713
497	921
497	961
497	978
498	504
498	525
498	532
498	544
498	614
499	588
499	862
499	892
500	510
500	535
500	757
501	524
501	579
501	688
501	951
502	560
502	742
503	712
503	849
503	929
504	515
504	627
504	815
505	523
505	635
505	873
505	959
506	517
506	541
506	587
506	747
506	982
506	990
507	718
507	763
507	979
508	536
508	628
508	813
508	871
509	521
509	697
509	811
510	609
510	635
510	814
511	584
511	846
512	661
512	862
512	1000
513	621
513	841
513	850
513	870
513	981
514	607
514	747
514	765
514	793
514	842
514	986
515	765
515	895
516	825
516	901
516	955
516	972
517	815
518	645
518	709
518	884
518	940
519	534
519	673
519	675
519	677
520	555
520	675
520	788
520	804
520	878
520	888
520	938
520	979
521	766
521	767
521	787
522	562
522	685
522	744
522	799
522	927
523	704
523	840
523	851
523	884
523	905
523	921
523	946
523	947
524	846
525	644
525	667
525	728
525	877
525	910
525	933
526	592
526	758
526	851
526	861
527	630
527	688
529	734
529	809
530	567
530	582
530	714
531	934
532	543
532	626
532	883
532	986
533	662
533	678
533	751
533	772
533	870
535	594
536	541
536	667
536	687
536	913
536	979
536	994
537	770
537	985
537	997
538	683
538	838
538	922
538	994
539	562
539	654
539	701
539	944
540	581
540	594
540	666
540	677
540	759
540	857
540	893
540	991
541	786
542	600
542	728
542	777
542	863
542	957
543	565
543	625
543	712
543	811
544	548
544	705
544	714
544	772
544	844
544	936
545	620
545	781
545	939
545	965
546	726
546	757
546	776
546	892
547	594
547	727
547	974
548	588
548	635
548	650
548	707
548	797
548	940
549	566
549	737
549	985
550	687
550	703
550	797
550	873
552	817
552	870
552	927
553	579
553	758
553	823
553	830
553	968
554	785
554	896
554	938
554	981
555	571
556	581
556	706
557	730
558	668
558	701
558	712
558	720
558	747
558	854
558	981
559	596
559	870
560	719
561	627
561	688
562	721
562	736
562	803
562	861
563	570
564	745
564	862
565	580
565	628
565	718
566	651
566	818
566	843
566	920
567	568
567	751
567	800
567	817
568	742
568	760
568	865
568	951
569	582
569	668
569	842
569	969
569	981
570	577
570	666
570	732
570	860
571	916
572	624
572	703
572	772
572	809
573	648
573	687
573	739
573	759
573	772
573	888
574	659
574	789
574	901
575	607
575	775
576	579
576	747
576	823
576	985
577	585
577	636
577	679
577	751
577	759
577	830
577	844
578	787
579	605
579	627
579	699
579	871
579	897
579	966
580	596
580	728
580	762
580	990
580	1000
581	697
581	880
582	624
582	917
583	707
583	903
584	663
584	698
584	776
584	975
585	789
585	981
586	795
586	894
587	892
588	798
588	880
588	938
588	962
589	946
589	969
590	696
590	710
590	982
590	995
591	639
591	688
591	744
591	804
593	629
593	890
594	774
594	994
595	932
595	950
596	600
596	617
596	648
596	850
597	598
597	690
597	740
